id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
919165,53.0,Female,24981.0,Divorced,4.0,Master's,Unemployed,8.55550649921116,Urban,Premium,1.0,1.0,716.0,6.0,2023-06-02 15:21:39.134960,Average,Yes,Rarely,Apartment,1409.0
1142838,33.0,Female,2067.0,Divorced,2.0,Bachelor's,Self-Employed,21.096115053606628,Rural,Premium,,6.0,550.0,9.0,2022-01-29 15:21:39.203442,Poor,No,Rarely,House,223.0
208909,34.0,Female,52596.0,Married,0.0,Master's,Employed,52.79241721801593,Suburban,Premium,1.0,16.0,644.0,4.0,2022-09-01 15:21:39.233998,Average,Yes,Daily,Condo,199.0
853421,32.0,Female,,Divorced,3.0,Master's,Self-Employed,36.7838240906855,Urban,Comprehensive,0.0,1.0,395.0,5.0,2020-09-14 15:21:39.155231,,Yes,Rarely,Apartment,60.0
700095,56.0,Male,15380.0,Married,3.0,PhD,Employed,14.85699718298919,Urban,Comprehensive,2.0,17.0,646.0,1.0,2023-04-13 15:21:39.289099,,Yes,Monthly,House,536.0
166832,25.0,Male,17001.0,Divorced,0.0,Bachelor's,Self-Employed,25.57806914171134,Rural,Comprehensive,,15.0,757.0,8.0,2020-08-09 15:21:39.235012,Poor,No,Weekly,Apartment,731.0
871992,29.0,Male,39454.0,Single,,High School,Employed,42.93611947116574,Urban,Premium,,3.0,682.0,2.0,2020-03-15 15:21:39.274993,Good,Yes,Weekly,House,1746.0
1151332,22.0,Male,9614.0,Divorced,0.0,PhD,Unemployed,30.072849014040244,Urban,Comprehensive,0.0,16.0,582.0,2.0,2020-06-06 15:21:39.254678,Poor,No,Weekly,House,180.0
1189130,57.0,Female,56514.0,Divorced,3.0,High School,Unemployed,14.393655971194208,Urban,Basic,1.0,2.0,477.0,5.0,2021-10-19 15:21:39.180553,Good,Yes,Daily,Apartment,90.0
742690,29.0,Female,30366.0,Married,3.0,High School,,22.82230214257961,Suburban,Premium,2.0,17.0,485.0,7.0,2022-01-15 15:21:39.112553,Good,No,Weekly,Apartment,1336.0
847143,19.0,Male,33405.0,Divorced,1.0,PhD,,35.98869237871695,Suburban,Basic,2.0,16.0,652.0,7.0,2021-09-28 15:21:39.237118,Average,Yes,Daily,Condo,1741.0
603953,58.0,Female,36102.0,Divorced,0.0,Bachelor's,Self-Employed,16.491037786903924,Urban,Comprehensive,,6.0,813.0,5.0,2020-01-10 15:21:39.134960,Poor,No,Weekly,House,1651.0
835854,25.0,Male,79412.0,Married,0.0,Bachelor's,Self-Employed,27.058119203888182,Rural,Basic,,4.0,331.0,9.0,2021-01-16 15:21:39.269494,Good,No,Weekly,House,240.0
841768,58.0,Female,7837.0,Married,0.0,Bachelor's,Unemployed,35.03858911219375,Suburban,Premium,0.0,18.0,356.0,1.0,2023-09-15 15:21:39.100695,,Yes,Weekly,Condo,1476.0
637591,18.0,Male,113466.0,Single,3.0,High School,Self-Employed,27.03930024714304,Rural,Premium,3.0,12.0,695.0,6.0,2021-03-07 15:21:39.196387,Good,Yes,Weekly,Apartment,2128.0
387721,42.0,Female,18750.0,Married,4.0,PhD,,29.907252418625085,Urban,Comprehensive,,16.0,,5.0,2021-07-09 15:21:39.279729,Good,No,Daily,Condo,2878.0
1199860,34.0,Female,17107.0,Single,4.0,Master's,Employed,39.7770504907701,Rural,Premium,1.0,15.0,,4.0,2023-03-09 15:21:39.134960,Good,Yes,Daily,Apartment,557.0
172742,18.0,Male,120988.0,Married,0.0,High School,Self-Employed,26.756770783878096,Rural,Comprehensive,1.0,2.0,402.0,6.0,2024-07-02 15:21:39.207847,Poor,No,Monthly,Condo,1105.0
950067,31.0,Male,15279.0,Divorced,2.0,High School,Employed,19.71894538159344,Urban,Comprehensive,0.0,11.0,437.0,5.0,2020-09-10 15:21:39.273973,Good,No,Monthly,House,359.0
1012318,44.0,Female,56985.0,Single,4.0,High School,Unemployed,31.919175230810698,Rural,Comprehensive,,9.0,379.0,1.0,2023-09-17 15:21:39.153733,Average,No,Daily,Apartment,256.0
1053547,61.0,Female,31306.0,Divorced,4.0,PhD,,12.639852095402707,Urban,Premium,0.0,1.0,590.0,8.0,2020-11-28 15:21:39.278402,Average,No,Daily,Apartment,2861.0
1074966,,Female,17891.0,Married,4.0,High School,,38.41134494514728,Suburban,Basic,1.0,19.0,772.0,8.0,2021-09-13 15:21:39.192212,Average,No,Monthly,Apartment,627.0
114295,46.0,Female,2814.0,Married,,Bachelor's,,32.43031975876441,Rural,Premium,0.0,1.0,410.0,6.0,2020-08-29 15:21:39.265513,Good,No,Monthly,House,2624.0
708248,18.0,Female,16069.0,Divorced,3.0,High School,,45.39059524036718,Suburban,Premium,2.0,13.0,658.0,5.0,2020-08-31 15:21:39.134960,Poor,No,Daily,House,948.0
171549,51.0,Male,20984.0,Divorced,1.0,High School,Self-Employed,13.958777125373764,Urban,Basic,,7.0,712.0,2.0,2023-12-02 15:21:39.285112,Poor,No,Weekly,House,282.0
931950,31.0,Male,83574.0,Single,1.0,Master's,Self-Employed,19.8835197758494,Urban,Comprehensive,0.0,14.0,643.0,4.0,2022-06-24 15:21:39.173834,Poor,No,Monthly,Apartment,397.0
378017,62.0,Male,4824.0,Single,0.0,Master's,Self-Employed,39.95744860886171,Rural,Premium,,7.0,354.0,6.0,2024-03-31 15:21:39.225916,Average,Yes,Weekly,Condo,1167.0
631868,47.0,Male,5654.0,Single,4.0,PhD,,19.98826696798572,Urban,Premium,,11.0,595.0,3.0,2023-09-25 15:21:39.155231,Good,Yes,Rarely,House,222.0
261450,44.0,Male,25591.0,Divorced,,Bachelor's,Employed,17.053762010251138,Urban,Premium,3.0,14.0,528.0,8.0,2020-12-11 15:21:39.155231,Poor,Yes,Monthly,Condo,767.0
1080349,52.0,Female,53344.0,Single,3.0,High School,Employed,29.96247061847249,Suburban,Comprehensive,0.0,4.0,578.0,4.0,2024-04-15 15:21:39.237118,Good,Yes,Weekly,Apartment,109.0
1087386,50.0,Male,28307.0,Single,2.0,Master's,Employed,38.87965213849314,Urban,Comprehensive,,12.0,617.0,3.0,2023-06-10 15:21:39.111551,Poor,No,Daily,Condo,2286.0
890727,35.0,Female,57954.0,Single,0.0,PhD,,11.966597004412474,Urban,Premium,0.0,18.0,614.0,5.0,2023-07-19 15:21:39.152732,Good,Yes,Daily,Condo,176.0
566631,44.0,Female,26360.0,Single,1.0,Bachelor's,Employed,21.764346064333488,Rural,Comprehensive,0.0,8.0,787.0,9.0,2020-12-29 15:21:39.155231,Poor,No,Daily,House,639.0
827072,64.0,Male,38255.0,Married,1.0,PhD,Self-Employed,18.807675953688875,Urban,Premium,,14.0,585.0,1.0,2022-07-07 15:21:39.134960,Average,Yes,Daily,House,988.0
877847,20.0,Female,5768.0,Married,1.0,PhD,Self-Employed,,Rural,Basic,1.0,18.0,491.0,3.0,2020-12-03 15:21:39.132191,Good,No,Rarely,Condo,1672.0
1192141,46.0,Male,25804.0,Divorced,,Master's,Employed,41.86599811618986,Suburban,Comprehensive,,11.0,743.0,7.0,2024-06-18 15:21:39.278402,Good,No,Rarely,House,33.0
177282,53.0,Male,27401.0,Single,1.0,High School,Employed,31.59660125264546,Suburban,Comprehensive,0.0,19.0,324.0,8.0,2022-06-26 15:21:39.237118,Average,Yes,Weekly,House,632.0
6520,22.0,Male,45936.0,Married,,Master's,Unemployed,43.18079024257252,Urban,Premium,0.0,12.0,522.0,9.0,2020-04-24 15:21:39.134960,Poor,Yes,Rarely,Condo,1105.0
171647,18.0,Male,17788.0,Divorced,3.0,PhD,Unemployed,47.8653749413511,Suburban,Comprehensive,1.0,1.0,336.0,4.0,2020-07-08 15:21:39.246098,Good,Yes,Daily,Condo,552.0
150009,37.0,Male,90786.0,Divorced,2.0,Master's,,3.823583438028111,Urban,Comprehensive,1.0,16.0,364.0,4.0,2023-09-18 15:21:39.147735,Average,No,Weekly,Apartment,724.0
918622,34.0,Female,6872.0,Divorced,2.0,Bachelor's,Self-Employed,29.95888593024783,Suburban,Basic,0.0,5.0,589.0,2.0,2020-04-07 15:21:39.096739,Average,Yes,Weekly,Apartment,786.0
51440,36.0,Female,39803.0,Single,0.0,Master's,Unemployed,39.96517873572056,Rural,Basic,,16.0,825.0,2.0,2022-02-28 15:21:39.176717,Poor,Yes,Rarely,House,576.0
279640,63.0,Female,76806.0,Married,3.0,Bachelor's,,22.977280965716123,Urban,Basic,,13.0,784.0,2.0,2020-07-10 15:21:39.237118,Average,Yes,Daily,Condo,378.0
1077177,20.0,Female,8054.0,Married,2.0,High School,Employed,37.85738695977499,Suburban,Premium,2.0,8.0,657.0,3.0,2021-07-10 15:21:39.222387,Poor,Yes,Weekly,House,588.0
828602,24.0,Female,51525.0,Divorced,0.0,Master's,Self-Employed,24.891764830106386,Suburban,Premium,0.0,0.0,651.0,6.0,2023-04-05 15:21:39.114118,Poor,No,Weekly,Condo,149.0
690638,32.0,Female,10034.0,Married,4.0,Bachelor's,Self-Employed,23.18245935289572,Rural,Basic,,17.0,483.0,7.0,2024-08-15 15:21:39.237118,Good,Yes,Weekly,House,652.0
1121515,38.0,Female,40552.0,Divorced,1.0,Bachelor's,Unemployed,28.95742539553968,Rural,Basic,0.0,6.0,509.0,9.0,2020-01-23 15:21:39.122134,Good,No,Weekly,Condo,3688.0
1000632,40.0,Female,6072.0,Divorced,1.0,Bachelor's,Unemployed,22.18993390734927,Suburban,Basic,,6.0,,9.0,2022-03-12 15:21:39.186212,Poor,Yes,Monthly,Condo,638.0
303860,58.0,Male,5946.0,Single,2.0,Master's,,20.3248573444401,Suburban,Premium,1.0,10.0,,1.0,2023-01-31 15:21:39.228521,Poor,Yes,Monthly,Condo,725.0
542218,18.0,Male,35017.0,Divorced,1.0,PhD,Unemployed,42.7169837689109,Suburban,Comprehensive,2.0,11.0,580.0,1.0,2022-05-09 15:21:39.122134,Poor,Yes,Rarely,Apartment,2661.0
637294,55.0,Male,33860.0,Divorced,2.0,High School,,32.69423040668894,Rural,Comprehensive,,18.0,731.0,1.0,2024-03-08 15:21:39.134960,Average,Yes,Rarely,Apartment,865.0
1046953,31.0,Male,1761.0,Divorced,2.0,Master's,,13.489523407670116,Urban,Basic,0.0,17.0,382.0,7.0,2023-03-24 15:21:39.221386,Poor,No,Weekly,Apartment,2812.0
646553,25.0,Female,3246.0,Single,4.0,Master's,Unemployed,33.6578326798222,Rural,Premium,1.0,17.0,662.0,6.0,2023-03-23 15:21:39.252145,Average,Yes,Weekly,Condo,1837.0
734697,51.0,Female,20571.0,Divorced,2.0,PhD,Self-Employed,12.819829328179638,Suburban,Basic,0.0,14.0,466.0,9.0,2022-09-14 15:21:39.170099,Good,Yes,Daily,Apartment,391.0
829448,51.0,Male,18340.0,Divorced,0.0,High School,Self-Employed,17.9222668994588,Suburban,Basic,,15.0,711.0,2.0,2020-05-29 15:21:39.132191,Average,Yes,Monthly,Condo,2196.0
609617,41.0,Female,46356.0,Divorced,3.0,Master's,Self-Employed,8.289812821817334,Urban,Premium,,7.0,571.0,5.0,2023-05-26 15:21:39.192212,Poor,Yes,Weekly,Condo,1709.0
309507,55.0,Female,16459.0,Married,1.0,Bachelor's,Employed,28.295711445291555,Suburban,Basic,,19.0,641.0,8.0,2023-12-23 15:21:39.191219,Average,Yes,Monthly,Condo,904.0
1094964,59.0,Male,94422.0,Divorced,0.0,Master's,Employed,24.396780388940925,Urban,Basic,,11.0,504.0,4.0,2021-09-29 15:21:39.259788,Average,Yes,Daily,Condo,2471.0
1107490,37.0,Male,18681.0,Married,2.0,Bachelor's,Self-Employed,19.830627728810096,Urban,Premium,1.0,3.0,746.0,4.0,2020-09-29 15:21:39.088124,Poor,Yes,Weekly,Condo,744.0
846764,30.0,Male,31006.0,Divorced,3.0,High School,,6.81879746691829,Suburban,Basic,0.0,1.0,554.0,2.0,2020-05-22 15:21:39.176717,Poor,No,Rarely,Apartment,1740.0
380566,36.0,Female,17789.0,Divorced,2.0,Master's,,34.97985143267648,Suburban,Basic,0.0,10.0,625.0,6.0,2021-08-05 15:21:39.098696,Average,Yes,Rarely,Apartment,759.0
15490,36.0,Female,25554.0,Divorced,4.0,PhD,,15.329567137006595,Urban,Premium,1.0,0.0,638.0,9.0,2021-02-13 15:21:39.276901,Average,Yes,Daily,House,817.0
425182,44.0,Male,30372.0,Divorced,0.0,Master's,Employed,38.97411663142966,Urban,Comprehensive,1.0,5.0,495.0,1.0,2020-08-09 15:21:39.107553,Poor,Yes,Rarely,Condo,1217.0
528870,29.0,Male,6920.0,Single,3.0,PhD,Employed,48.88440776913891,Suburban,Comprehensive,,3.0,607.0,4.0,2021-08-02 15:21:39.091080,Good,Yes,Daily,House,3670.0
765944,32.0,Female,101.0,Single,2.0,PhD,,34.37982319604788,Rural,Basic,,3.0,738.0,5.0,2024-02-02 15:21:39.134960,Poor,No,Daily,Apartment,1677.0
858978,,Female,17086.0,Single,0.0,Master's,Employed,18.81430471875102,Rural,Basic,1.0,0.0,678.0,3.0,2021-07-07 15:21:39.244069,Poor,No,Daily,Apartment,1109.0
1001635,34.0,Male,9688.0,Divorced,3.0,High School,Employed,37.73828730631547,Rural,Basic,2.0,16.0,762.0,7.0,2020-02-03 15:21:39.134960,Average,Yes,Monthly,House,379.0
100899,30.0,Male,45422.0,Divorced,1.0,Master's,Self-Employed,50.95671430079766,Urban,Premium,,0.0,,2.0,2022-10-15 15:21:39.276901,Average,No,Monthly,House,2396.0
626204,30.0,Female,70765.0,Divorced,,Bachelor's,Employed,29.70572628952605,Rural,Basic,0.0,6.0,453.0,4.0,2020-07-16 15:21:39.146733,Poor,No,Daily,House,2102.0
855650,,Female,1318.0,Married,2.0,Master's,Self-Employed,,Suburban,Comprehensive,2.0,0.0,460.0,1.0,2024-02-12 15:21:39.134960,Good,No,Daily,Apartment,873.0
618701,48.0,Male,12961.0,Single,1.0,Master's,Self-Employed,29.243424720131124,Urban,Comprehensive,3.0,2.0,626.0,8.0,2022-07-01 15:21:39.134960,Good,Yes,Rarely,Apartment,2070.0
723696,53.0,Male,24132.0,Single,3.0,Master's,Unemployed,17.64449033320473,Rural,Basic,1.0,7.0,463.0,6.0,2024-04-22 15:21:39.155231,Good,No,Monthly,Condo,2952.0
776725,58.0,Male,40930.0,Divorced,0.0,Master's,Self-Employed,23.9761052393635,Urban,Basic,0.0,19.0,493.0,3.0,2022-03-26 15:21:39.223390,Poor,No,Rarely,Condo,712.0
975511,29.0,Female,109675.0,,1.0,Master's,Employed,30.90890348249224,Rural,Basic,1.0,9.0,,3.0,2020-11-17 15:21:39.080184,Poor,Yes,Rarely,Apartment,2205.0
277621,46.0,Female,2064.0,Married,,Bachelor's,,23.22821665859687,Rural,Premium,3.0,17.0,680.0,2.0,2023-12-11 15:21:39.286113,Good,No,Rarely,House,1431.0
735257,34.0,Female,29377.0,Divorced,0.0,Master's,Self-Employed,47.453667267717286,Urban,Basic,1.0,9.0,371.0,1.0,2023-05-22 15:21:39.237118,,No,Weekly,Apartment,2210.0
780606,59.0,Male,24991.0,Married,1.0,High School,,31.69391641110861,Urban,Basic,,8.0,613.0,9.0,2024-07-02 15:21:39.088124,Good,Yes,Monthly,Condo,115.0
313049,53.0,Female,657.0,Single,0.0,Bachelor's,Unemployed,35.846116037171626,Urban,Comprehensive,0.0,15.0,495.0,6.0,2022-07-23 15:21:39.237118,Average,Yes,Rarely,House,1078.0
223099,46.0,Female,25375.0,Single,,High School,Unemployed,14.99602527991427,Rural,Comprehensive,,14.0,709.0,9.0,2023-11-10 15:21:39.278402,Average,No,Weekly,House,946.0
887488,61.0,Male,9982.0,Married,1.0,Bachelor's,Employed,48.293488274459634,Suburban,Comprehensive,,9.0,,9.0,2022-07-16 15:21:39.167099,Average,No,Rarely,House,817.0
994636,48.0,Female,1676.0,Single,4.0,PhD,Employed,19.95565718837388,Suburban,Comprehensive,0.0,15.0,446.0,8.0,2021-01-05 15:21:39.095696,Average,No,Monthly,Condo,961.0
535189,51.0,Male,,Single,3.0,High School,Self-Employed,15.390928318833923,Suburban,Premium,3.0,5.0,554.0,9.0,2020-04-15 15:21:39.165120,Good,No,Weekly,House,2679.0
222724,27.0,Male,4088.0,Single,1.0,Bachelor's,Self-Employed,26.99749946653774,Rural,Premium,,9.0,349.0,4.0,2024-04-21 15:21:39.228521,Average,Yes,Weekly,House,3319.0
12808,45.0,Male,2978.0,Married,4.0,PhD,,,Rural,Basic,0.0,1.0,707.0,4.0,2021-11-26 15:21:39.194829,,Yes,Rarely,Condo,688.0
511591,46.0,Male,33294.0,Single,0.0,Master's,Self-Employed,11.087239160803346,Suburban,Comprehensive,,17.0,492.0,8.0,2022-03-31 15:21:39.213373,Poor,Yes,Daily,Condo,1373.0
507970,28.0,Male,31214.0,Single,3.0,Bachelor's,Unemployed,11.908990232383912,Rural,Basic,,15.0,748.0,9.0,2024-08-06 15:21:39.228521,Poor,Yes,Monthly,Apartment,890.0
92488,26.0,Female,24421.0,Single,0.0,Bachelor's,Unemployed,8.912119799795443,Urban,Comprehensive,2.0,12.0,381.0,3.0,2021-11-21 15:21:39.190215,Average,No,Monthly,House,1773.0
610786,22.0,Female,28316.0,Divorced,1.0,Master's,,37.71768264456847,Suburban,Basic,,1.0,792.0,1.0,2023-06-30 15:21:39.171102,,No,Weekly,Apartment,571.0
915049,19.0,Male,5713.0,Married,0.0,Bachelor's,,46.93393179166237,Rural,Basic,0.0,5.0,688.0,2.0,2023-08-20 15:21:39.134960,Average,No,Weekly,House,64.0
91839,57.0,Female,64820.0,Single,1.0,PhD,,13.503488541832166,Rural,Premium,0.0,12.0,,7.0,2022-05-04 15:21:39.130190,Poor,No,Monthly,House,387.0
136784,37.0,Male,107269.0,Single,1.0,Master's,Unemployed,23.97721278451174,Suburban,Comprehensive,2.0,3.0,463.0,7.0,2022-11-02 15:21:39.147735,Poor,No,Daily,Apartment,256.0
4663,31.0,Male,25672.0,Single,3.0,Bachelor's,Unemployed,10.121678291726203,Urban,Basic,0.0,13.0,415.0,9.0,2020-04-28 15:21:39.181605,,No,Daily,Apartment,867.0
567042,34.0,Female,16649.0,Single,0.0,PhD,Self-Employed,42.86567649039521,Rural,Premium,1.0,7.0,,8.0,2022-11-01 15:21:39.153889,Good,Yes,Monthly,House,1402.0
24203,42.0,Male,38662.0,Married,0.0,PhD,,41.92717985261525,Rural,Premium,1.0,14.0,381.0,8.0,2020-12-29 15:21:39.126661,Average,No,Weekly,House,3323.0
502242,32.0,Male,91276.0,Married,3.0,Master's,Unemployed,28.933409399947497,Rural,Premium,0.0,2.0,,9.0,2024-01-04 15:21:39.108562,Average,Yes,Monthly,Condo,139.0
955352,37.0,Male,14097.0,Married,4.0,Bachelor's,,48.88689718149175,Urban,Premium,,19.0,632.0,8.0,2021-02-09 15:21:39.213373,Poor,No,Weekly,House,1991.0
446828,43.0,Female,10962.0,Divorced,1.0,Master's,Employed,3.12198815503793,Rural,Basic,,0.0,627.0,2.0,2019-11-04 15:21:39.102694,Poor,Yes,Rarely,Condo,472.0
1153343,47.0,Male,27382.0,Married,1.0,Bachelor's,,22.14891607058872,Suburban,Comprehensive,,1.0,588.0,9.0,2023-09-29 15:21:39.248098,Average,No,Rarely,Apartment,1824.0
509564,41.0,Male,81798.0,Married,0.0,High School,Employed,18.18346720487876,Urban,Comprehensive,1.0,2.0,684.0,6.0,2020-01-29 15:21:39.228521,,No,Daily,House,362.0
1003417,64.0,Male,84902.0,Divorced,4.0,High School,,19.99097410497203,Urban,Basic,1.0,12.0,449.0,4.0,2021-01-20 15:21:39.155231,Average,No,Monthly,Condo,2317.0
584355,57.0,Female,15131.0,Married,3.0,Bachelor's,Employed,32.77136908712929,Urban,Comprehensive,1.0,4.0,693.0,6.0,2022-10-19 15:21:39.155231,Good,No,Monthly,Apartment,1245.0
1073769,61.0,Male,18476.0,Divorced,4.0,Bachelor's,,20.49135793579753,Rural,Basic,1.0,0.0,701.0,1.0,2020-04-30 15:21:39.081504,Average,Yes,Weekly,Apartment,918.0
543581,27.0,Female,4064.0,Married,2.0,Bachelor's,Unemployed,,Urban,Premium,,11.0,,3.0,2021-01-18 15:21:39.204790,Poor,No,Monthly,House,1149.0
752242,51.0,Female,44977.0,Divorced,1.0,Master's,Self-Employed,,Urban,Comprehensive,2.0,9.0,528.0,6.0,2023-11-26 15:21:39.134960,Poor,Yes,Daily,House,776.0
739132,32.0,Female,51231.0,Single,1.0,Master's,Unemployed,16.353339839448214,Urban,Premium,2.0,2.0,617.0,8.0,2019-12-16 15:21:39.181605,Good,No,Rarely,Apartment,37.0
577661,53.0,Male,37486.0,Married,4.0,PhD,Unemployed,29.12985703909552,Rural,Premium,0.0,1.0,834.0,8.0,2020-12-30 15:21:39.119168,Good,Yes,Weekly,Apartment,1629.0
560097,45.0,Female,25658.0,Married,1.0,PhD,Employed,32.27493472286637,Urban,Comprehensive,2.0,12.0,,1.0,2019-12-08 15:21:39.132191,Poor,Yes,Rarely,Condo,1523.0
261277,41.0,Male,15987.0,Single,1.0,Master's,Unemployed,23.49643018970039,Rural,Comprehensive,0.0,13.0,581.0,1.0,2021-11-30 15:21:39.097737,Poor,No,Daily,House,1750.0
699050,50.0,Female,23862.0,Single,2.0,High School,,27.908144522951783,Rural,Comprehensive,0.0,5.0,738.0,3.0,2021-01-01 15:21:39.134960,Poor,Yes,Weekly,House,782.0
621579,37.0,Female,24000.0,Single,0.0,Bachelor's,Employed,40.12707675778721,Rural,Premium,,4.0,471.0,8.0,2022-02-09 15:21:39.265513,Poor,No,Daily,Condo,535.0
983054,34.0,Male,28650.0,Divorced,2.0,Master's,Self-Employed,9.191184994547765,Rural,Comprehensive,1.0,17.0,704.0,9.0,2021-11-30 15:21:39.134960,Good,Yes,Weekly,Apartment,887.0
969955,64.0,Male,5958.0,Divorced,2.0,Bachelor's,Unemployed,44.2926257238255,Urban,Premium,2.0,10.0,595.0,2.0,2020-11-05 15:21:39.281787,Poor,Yes,Rarely,Condo,282.0
832167,50.0,Female,644.0,Single,4.0,Master's,Unemployed,8.539408046101874,Suburban,Comprehensive,1.0,18.0,517.0,1.0,2020-03-08 15:21:39.134960,Poor,Yes,Weekly,House,394.0
525772,41.0,Male,2718.0,Single,0.0,High School,Unemployed,20.6136223356138,Suburban,Premium,2.0,17.0,,5.0,2023-08-16 15:21:39.259788,Poor,Yes,Rarely,House,4023.0
994607,44.0,Male,47721.0,Divorced,4.0,Bachelor's,Unemployed,20.61674983376082,Rural,Comprehensive,0.0,10.0,529.0,7.0,2023-01-10 15:21:39.155231,Poor,Yes,Daily,House,225.0
406662,47.0,Male,5513.0,Married,4.0,High School,Self-Employed,19.52943314418801,Urban,Basic,,13.0,687.0,8.0,2020-07-30 15:21:39.180231,Good,Yes,Daily,House,185.0
27457,62.0,Male,80585.0,Married,0.0,PhD,Self-Employed,6.5455193313353,Suburban,Basic,2.0,4.0,444.0,2.0,2020-01-01 15:21:39.285112,Good,No,Rarely,House,827.0
1096102,41.0,Female,8389.0,Married,2.0,Master's,Unemployed,20.60340769483262,Suburban,Comprehensive,,13.0,748.0,9.0,2021-02-04 15:21:39.155231,Poor,No,Rarely,Apartment,1086.0
223749,47.0,Male,39440.0,Single,1.0,Bachelor's,,28.60585373295028,Suburban,Basic,,3.0,779.0,5.0,2024-07-12 15:21:39.106582,Good,No,Monthly,Apartment,1363.0
744643,22.0,Female,26791.0,Divorced,3.0,Bachelor's,Self-Employed,18.935519524363528,Rural,Basic,1.0,2.0,318.0,6.0,2020-09-13 15:21:39.096739,Poor,No,Rarely,Apartment,442.0
228988,44.0,Female,42027.0,Married,2.0,Master's,Unemployed,20.08638426874513,Rural,Comprehensive,0.0,10.0,515.0,3.0,2021-11-15 15:21:39.237118,Good,Yes,Daily,Apartment,511.0
1181709,53.0,Male,4266.0,Married,0.0,High School,Employed,30.693742414377944,Urban,Comprehensive,,11.0,309.0,9.0,2020-10-02 15:21:39.204790,Good,Yes,Daily,House,3024.0
168627,61.0,Female,4094.0,Single,2.0,High School,Unemployed,48.56958562680667,Suburban,Basic,,1.0,499.0,3.0,2022-09-07 15:21:39.211806,Good,Yes,Rarely,Condo,2148.0
336515,50.0,Female,52850.0,Married,2.0,High School,Employed,32.68244488269039,Rural,Comprehensive,0.0,0.0,309.0,4.0,2024-03-17 15:21:39.122134,Average,No,Weekly,Apartment,973.0
1131535,51.0,Female,74420.0,Married,,Master's,Unemployed,11.79966444424474,Rural,Premium,1.0,15.0,426.0,3.0,2022-03-11 15:21:39.264504,Average,Yes,Weekly,Condo,2193.0
397080,18.0,Female,2666.0,Divorced,1.0,Bachelor's,,25.865345124783843,Suburban,Premium,2.0,13.0,778.0,4.0,2023-05-06 15:21:39.204790,,No,Monthly,Apartment,567.0
617039,26.0,Male,30881.0,Married,4.0,High School,,10.122593665520895,Urban,Premium,2.0,4.0,744.0,6.0,2020-01-16 15:21:39.194829,Average,Yes,Weekly,Apartment,1603.0
721199,18.0,Male,75106.0,Married,0.0,High School,Self-Employed,7.660154442103295,Suburban,Basic,0.0,18.0,783.0,4.0,2020-03-02 15:21:39.237118,Good,Yes,Monthly,Apartment,76.0
1179761,38.0,Male,3714.0,Divorced,2.0,Bachelor's,,,Rural,Premium,3.0,7.0,641.0,1.0,2022-06-04 15:21:39.248098,Poor,No,Weekly,House,821.0
204898,25.0,Female,45957.0,Divorced,4.0,Master's,Self-Employed,10.186815341527646,Suburban,Basic,,11.0,766.0,8.0,2023-03-29 15:21:39.202448,Good,Yes,Daily,House,2914.0
442175,18.0,Female,2628.0,Single,3.0,PhD,Employed,20.83666105521532,Rural,Premium,,15.0,501.0,1.0,2021-08-10 15:21:39.168099,Good,No,Monthly,Condo,652.0
112152,29.0,Female,,Single,3.0,Bachelor's,Employed,15.47604101975888,Suburban,Basic,0.0,19.0,701.0,2.0,2020-04-08 15:21:39.134960,Good,Yes,Daily,Apartment,48.0
963326,44.0,Female,11916.0,Divorced,0.0,Bachelor's,Self-Employed,16.89537295311161,Suburban,Comprehensive,,6.0,658.0,2.0,2021-10-10 15:21:39.155231,Average,Yes,Weekly,Apartment,453.0
1073925,36.0,Male,36311.0,Divorced,,Master's,,,Urban,Comprehensive,0.0,1.0,368.0,4.0,2020-02-25 15:21:39.233998,Average,No,Rarely,Apartment,1172.0
1031056,52.0,Female,4818.0,Married,0.0,Master's,Employed,34.72443272901166,Rural,Premium,1.0,15.0,,6.0,2021-05-23 15:21:39.155231,Average,No,Monthly,House,2788.0
704117,61.0,Male,86472.0,Married,0.0,PhD,Unemployed,15.619924919077311,Suburban,Basic,4.0,12.0,484.0,9.0,2023-02-08 15:21:39.237118,Average,No,Daily,Condo,2989.0
