predicted_premium,actual_premium,decision,premium_tier
773.5369973875382,375.0,STANDARD,STANDARD
1044.9166319467888,2652.0,STANDARD,STANDARD
940.0461712646091,939.0,STANDARD,STANDARD
1052.7310928223026,894.0,STANDARD,STANDARD
1128.8002825825786,431.0,STANDARD,STANDARD
1034.8579924279586,1113.0,STANDARD,STANDARD
1182.177348690587,111.0,STANDARD,STANDARD
1079.680118617536,518.0,STANDARD,STANDARD
1035.4723796558285,922.0,REVIEW_SENIOR_SMOKER,REVIEW
1128.7016480956386,434.0,STANDARD,STANDARD
1164.793904537561,688.0,STANDARD,STANDARD
1032.0272004298504,807.0,STANDARD,STANDARD
1054.1171325804266,1022.0,STANDARD,STANDARD
1202.8193282408306,1686.0,ELEVATED,ELEVATED
1149.9452857728438,875.0,STANDARD,STANDARD
1142.4868362813174,765.0,STANDARD,STANDARD
1053.825287297268,1485.0,STANDARD,STANDARD
1172.8401025377832,1130.0,STANDARD,STANDARD
1037.8883348338659,744.0,STANDARD,STANDARD
1208.6734877513763,50.0,ELEVATED,ELEVATED
1137.9905349623948,614.0,REVIEW_CREDIT_VEHICLE,REVIEW
1174.970130297193,164.0,STANDARD,STANDARD
1057.0019493198633,573.0,STANDARD,STANDARD
1127.7341643937516,744.0,STANDARD,STANDARD
1139.3384281931717,396.0,STANDARD,STANDARD
1172.066911454797,1242.0,STANDARD,STANDARD
1037.074102808787,957.0,STANDARD,STANDARD
1111.0240188280459,1040.0,STANDARD,STANDARD
1095.9165428633244,1430.0,STANDARD,STANDARD
1013.6284145387515,1618.0,STANDARD,STANDARD
1132.5437095650468,1178.0,STANDARD,STANDARD
1053.9358798692297,533.0,STANDARD,STANDARD
1057.2749181247575,707.0,STANDARD,STANDARD
1246.0542676385746,705.0,ELEVATED,ELEVATED
1045.3325184876142,1130.0,STANDARD,STANDARD
1051.844660358235,381.0,STANDARD,STANDARD
1129.569307967863,603.0,REVIEW_CREDIT_VEHICLE,REVIEW
1054.0195698714983,150.0,STANDARD,STANDARD
1035.7535988349246,1414.0,STANDARD,STANDARD
1031.9189934297146,2357.0,STANDARD,STANDARD
1464.2704006301053,871.0,ELEVATED,ELEVATED
1148.8113886218773,20.0,STANDARD,STANDARD
1031.9189934297146,1167.0,STANDARD,STANDARD
1013.4172453385377,562.0,STANDARD,STANDARD
1154.5735710206627,753.0,REVIEW_CREDIT_VEHICLE,REVIEW
1088.2938588103455,1223.0,STANDARD,STANDARD
1170.504431621534,992.0,HIGH_RISK_RULE,REVIEW
1127.9105775680612,865.0,STANDARD,STANDARD
1133.087251027543,1334.0,STANDARD,STANDARD
1444.033764737303,26.0,HIGH_RISK_RULE,REVIEW
1323.1233318314862,548.0,ELEVATED,ELEVATED
1137.8404359788053,724.0,REVIEW_CREDIT_VEHICLE,REVIEW
1058.1353422401394,161.0,REVIEW_SENIOR_SMOKER,REVIEW
1138.460067380612,989.0,STANDARD,STANDARD
1105.7993424207502,1260.0,STANDARD,STANDARD
1199.4833003664917,1030.0,STANDARD,STANDARD
1053.956128800284,834.0,STANDARD,STANDARD
1148.5117534914239,930.0,STANDARD,STANDARD
1398.03970424253,324.0,REVIEW_SENIOR_SMOKER,REVIEW
1164.0816791094078,1355.0,STANDARD,STANDARD
1035.8857270585465,20.0,STANDARD,STANDARD
1370.7144409153088,2102.0,ELEVATED,ELEVATED
1197.4217871093704,921.0,STANDARD,STANDARD
1145.2397854699757,2363.0,STANDARD,STANDARD
1181.777479000615,370.0,REVIEW_CREDIT_VEHICLE,REVIEW
1035.1707164258262,244.0,STANDARD,STANDARD
1108.3245988662072,227.0,REVIEW_CREDIT_VEHICLE,REVIEW
1043.1834424761366,541.0,STANDARD,STANDARD
1052.2306775483955,355.0,STANDARD,STANDARD
1356.1734098945856,2566.0,ELEVATED,ELEVATED
1054.0836253174543,1071.0,STANDARD,STANDARD
1057.0286332856494,2832.0,STANDARD,STANDARD
1466.736611543378,2315.0,ELEVATED,ELEVATED
1056.3095711433225,1582.0,STANDARD,STANDARD
1129.0275659108622,1266.0,STANDARD,STANDARD
1052.9823357253524,731.0,STANDARD,STANDARD
1169.3139094595667,632.0,REVIEW_CREDIT_VEHICLE,REVIEW
1082.0445835111525,453.0,STANDARD,STANDARD
1144.6419211683192,896.0,STANDARD,STANDARD
1139.6266986496366,3288.0,REVIEW_CREDIT_VEHICLE,REVIEW
1135.6905704501594,1361.0,STANDARD,STANDARD
1054.7796519046356,805.0,STANDARD,STANDARD
1031.875603581864,1602.0,STANDARD,STANDARD
1140.5991775733316,534.0,HIGH_RISK_RULE,REVIEW
1175.1598777108222,1702.0,HIGH_RISK_RULE,REVIEW
1062.296559251179,157.0,REVIEW_SENIOR_SMOKER,REVIEW
1052.6688340298972,1419.0,REVIEW_SENIOR_SMOKER,REVIEW
1134.6231292446976,3025.0,STANDARD,STANDARD
1054.8006234387167,1859.0,STANDARD,STANDARD
1053.3259218833707,484.0,STANDARD,STANDARD
1196.8384869098074,1471.0,STANDARD,STANDARD
1056.3472799587967,589.0,STANDARD,STANDARD
1171.5990421509478,1615.0,STANDARD,STANDARD
1213.3458668213336,783.0,ELEVATED,ELEVATED
1048.7392409269887,150.0,STANDARD,STANDARD
1075.3992199975353,1236.0,STANDARD,STANDARD
1053.944139263793,997.0,STANDARD,STANDARD
1108.573537338469,1713.0,STANDARD,STANDARD
1032.1301626299285,1636.0,STANDARD,STANDARD
1139.9784324178313,1121.0,STANDARD,STANDARD
1040.0494244681388,686.0,STANDARD,STANDARD
1203.5040354627629,922.0,ELEVATED,ELEVATED
1049.8135801923363,1191.0,STANDARD,STANDARD
1143.0696900349162,806.0,STANDARD,STANDARD
1150.0633434077881,1203.0,STANDARD,STANDARD
1053.0824596317316,1322.0,STANDARD,STANDARD
1051.8144429344875,1306.0,STANDARD,STANDARD
1394.50591892402,35.0,ELEVATED,ELEVATED
1253.3362045687875,1180.0,ELEVATED,ELEVATED
1054.0836253174543,1772.0,STANDARD,STANDARD
1035.6821772759945,707.0,STANDARD,STANDARD
1038.4574016812453,1519.0,STANDARD,STANDARD
734.2572326042928,174.0,STANDARD,STANDARD
1032.8778652810338,3253.0,STANDARD,STANDARD
1038.178176213552,2944.0,STANDARD,STANDARD
1047.2793086974682,1201.0,STANDARD,STANDARD
1042.903053923591,1382.0,STANDARD,STANDARD
1145.970613582315,612.0,REVIEW_CREDIT_VEHICLE,REVIEW
1035.1055211626142,1448.0,STANDARD,STANDARD
1283.2798711829248,1311.0,REVIEW_SENIOR_SMOKER,REVIEW
1136.964312242919,436.0,STANDARD,STANDARD
1035.2859623483453,43.0,STANDARD,STANDARD
1069.9759566136281,3356.0,STANDARD,STANDARD
1042.5206745606156,522.0,STANDARD,STANDARD
1134.790501155585,393.0,STANDARD,STANDARD
1136.3646530241795,977.0,STANDARD,STANDARD
1034.6034333798939,411.0,STANDARD,STANDARD
1397.841534962492,3484.0,ELEVATED,ELEVATED
1149.628751909303,2640.0,STANDARD,STANDARD
1125.4361685593278,779.0,STANDARD,STANDARD
1175.8005096951208,2521.0,STANDARD,STANDARD
728.5434047945784,101.0,STANDARD,STANDARD
1251.4429465553976,631.0,ELEVATED,ELEVATED
1477.0319039178482,39.0,ELEVATED,ELEVATED
731.7100740615252,120.0,STANDARD,STANDARD
1134.5307544247808,830.0,STANDARD,STANDARD
1073.412474413744,815.0,STANDARD,STANDARD
1075.6725130081106,474.0,STANDARD,STANDARD
1133.3528288996586,823.0,REVIEW_SENIOR_SMOKER,REVIEW
1033.1332048856827,1056.0,STANDARD,STANDARD
1142.4582247528706,437.0,STANDARD,STANDARD
1207.2548163152005,2559.0,REVIEW_CREDIT_VEHICLE,REVIEW
1141.3149818890497,616.0,STANDARD,STANDARD
1357.041404924825,2087.0,ELEVATED,ELEVATED
1141.4532361628271,1110.0,STANDARD,STANDARD
1027.590446001712,393.0,STANDARD,STANDARD
1128.095300085042,597.0,STANDARD,STANDARD
1044.7414652993427,564.0,STANDARD,STANDARD
1134.84185313419,1476.0,REVIEW_CREDIT_VEHICLE,REVIEW
730.0371165665288,199.0,STANDARD,STANDARD
738.9686861106179,2468.0,STANDARD,STANDARD
1051.6129558885614,2718.0,STANDARD,STANDARD
1035.0180381064495,652.0,STANDARD,STANDARD
1032.9139629943438,1399.0,STANDARD,STANDARD
727.6074245606761,208.0,STANDARD,STANDARD
731.5496836518046,128.0,STANDARD,STANDARD
1045.5215569474246,499.0,STANDARD,STANDARD
1200.4063081140503,2623.0,ELEVATED,ELEVATED
1055.4711312105717,1768.0,STANDARD,STANDARD
955.5947699987847,181.0,STANDARD,STANDARD
1329.2247228580773,3271.0,ELEVATED,ELEVATED
1110.8405946333867,1330.0,STANDARD,STANDARD
1033.4739904606422,2054.0,STANDARD,STANDARD
1316.6823923419659,710.0,ELEVATED,ELEVATED
1478.4550660156608,1838.0,ELEVATED,ELEVATED
1054.7503541171875,1497.0,STANDARD,STANDARD
1279.739120493336,1652.0,ELEVATED,ELEVATED
1052.2834636604161,2380.0,STANDARD,STANDARD
1067.7883677714367,1373.0,STANDARD,STANDARD
1024.700971556907,1795.0,STANDARD,STANDARD
1053.4001161576352,832.0,STANDARD,STANDARD
754.3054364989928,2165.0,STANDARD,STANDARD
1070.8340129891028,2038.0,STANDARD,STANDARD
1384.2549428289726,801.0,ELEVATED,ELEVATED
1153.6203055987019,1732.0,REVIEW_CREDIT_VEHICLE,REVIEW
1111.6870806062439,26.0,STANDARD,STANDARD
1053.8766425446129,638.0,STANDARD,STANDARD
775.0262602869046,101.0,STANDARD,STANDARD
1130.405731214297,627.0,REVIEW_SENIOR_SMOKER,REVIEW
1049.4565673817067,1162.0,STANDARD,STANDARD
1147.352941951299,675.0,STANDARD,STANDARD
1186.2795906988817,2077.0,STANDARD,STANDARD
1053.484698270785,2317.0,STANDARD,STANDARD
1019.6767448244428,1325.0,STANDARD,STANDARD
1043.2688454364168,498.0,STANDARD,STANDARD
1095.373729380403,1611.0,STANDARD,STANDARD
1123.8918787952557,517.0,REVIEW_SENIOR_SMOKER,REVIEW
1143.1793575097604,1527.0,STANDARD,STANDARD
1449.6238380867092,591.0,ELEVATED,ELEVATED
1101.8352530695702,690.0,HIGH_RISK_RULE,REVIEW
1037.1131174853494,1136.0,STANDARD,STANDARD
1110.4692009395503,238.0,REVIEW_SENIOR_SMOKER,REVIEW
1275.016557210395,566.0,ELEVATED,ELEVATED
1137.4423289871331,1954.0,STANDARD,STANDARD
1041.3627586140403,1264.0,STANDARD,STANDARD
1058.718916233918,33.0,STANDARD,STANDARD
1183.61816509137,50.0,HIGH_RISK_RULE,REVIEW
1378.2754638180859,26.0,ELEVATED,ELEVATED
1243.5457264829022,2066.0,ELEVATED,ELEVATED
1178.4227366010625,110.0,STANDARD,STANDARD
1139.0199941636065,1647.0,REVIEW_CREDIT_VEHICLE,REVIEW
731.198807817621,251.0,STANDARD,STANDARD
1043.7208328345434,1496.0,STANDARD,STANDARD
1075.491975322522,4190.0,STANDARD,STANDARD
1214.4827101730004,2343.0,ELEVATED,ELEVATED
1100.7119587750487,37.0,STANDARD,STANDARD
1273.6283438821176,742.0,ELEVATED,ELEVATED
1038.3214995608378,686.0,STANDARD,STANDARD
766.261285434854,228.0,STANDARD,STANDARD
1104.4861175873436,559.0,STANDARD,STANDARD
1038.30178454807,1420.0,STANDARD,STANDARD
1062.173873188293,562.0,STANDARD,STANDARD
1162.3463520091364,45.0,STANDARD,STANDARD
1429.4400516694545,434.0,ELEVATED,ELEVATED
1031.0977612238025,126.0,STANDARD,STANDARD
1056.1908766460867,602.0,STANDARD,STANDARD
1099.1370608926718,1568.0,STANDARD,STANDARD
1054.616025088262,589.0,STANDARD,STANDARD
1031.5660907931533,284.0,STANDARD,STANDARD
1057.7544821635572,25.0,STANDARD,STANDARD
1536.9069915259615,2098.0,ELEVATED,ELEVATED
1463.2649940623392,431.0,ELEVATED,ELEVATED
1034.8056115823981,1117.0,STANDARD,STANDARD
1052.3119493793515,1118.0,STANDARD,STANDARD
1468.5900913947687,2355.0,ELEVATED,ELEVATED
1165.9836759267218,561.0,STANDARD,STANDARD
1132.979308007094,200.0,REVIEW_SENIOR_SMOKER,REVIEW
1406.2420441233944,1855.0,ELEVATED,ELEVATED
1233.3333206037307,790.0,ELEVATED,ELEVATED
1055.286547485569,1784.0,STANDARD,STANDARD
1088.6529177353543,1276.0,STANDARD,STANDARD
1038.8918058138622,643.0,STANDARD,STANDARD
1008.322298920411,1121.0,STANDARD,STANDARD
1119.35039473544,834.0,REVIEW_CREDIT_VEHICLE,REVIEW
1475.9369358744163,2142.0,ELEVATED,ELEVATED
1142.8812281192086,2268.0,STANDARD,STANDARD
1057.2035980988203,2399.0,STANDARD,STANDARD
1105.6879562773738,1631.0,STANDARD,STANDARD
1384.1214958818423,2188.0,ELEVATED,ELEVATED
1183.9937850994177,671.0,STANDARD,STANDARD
1117.2635653974128,1043.0,STANDARD,STANDARD
1147.07866137281,3055.0,STANDARD,STANDARD
1035.1931206868376,1770.0,STANDARD,STANDARD
1054.7503541171875,815.0,STANDARD,STANDARD
1134.7197932124193,822.0,HIGH_RISK_RULE,REVIEW
1393.2447266531724,834.0,HIGH_RISK_RULE,REVIEW
1121.9862055655838,1033.0,REVIEW_CREDIT_VEHICLE,REVIEW
1492.0878986415662,434.0,HIGH_RISK_RULE,REVIEW
1127.6113151028023,961.0,STANDARD,STANDARD
1034.2856088874764,664.0,STANDARD,STANDARD
1134.400189224871,643.0,STANDARD,STANDARD
1052.3299540098235,916.0,STANDARD,STANDARD
1046.8250196685703,109.0,STANDARD,STANDARD
1147.9486575107317,1867.0,REVIEW_CREDIT_VEHICLE,REVIEW
1034.540167935541,683.0,STANDARD,STANDARD
1189.1422513478167,4753.0,HIGH_RISK_RULE,REVIEW
1150.7077634145348,1317.0,STANDARD,STANDARD
1077.1881593445767,2246.0,STANDARD,STANDARD
744.026941026217,34.0,STANDARD,STANDARD
1041.3056145920307,779.0,STANDARD,STANDARD
967.2193531423909,2897.0,STANDARD,STANDARD
1064.2963609369692,861.0,STANDARD,STANDARD
1135.4828044490648,1074.0,STANDARD,STANDARD
1139.3289062645479,1295.0,REVIEW_CREDIT_VEHICLE,REVIEW
1285.9821531838545,733.0,HIGH_RISK_RULE,REVIEW
1172.7869344807539,3379.0,STANDARD,STANDARD
1232.389036587712,1867.0,REVIEW_SENIOR_SMOKER,REVIEW
1144.850463529939,745.0,REVIEW_CREDIT_VEHICLE,REVIEW
1143.1355522908102,1255.0,STANDARD,STANDARD
1095.3634514663113,467.0,STANDARD,STANDARD
1161.263015485841,1421.0,STANDARD,STANDARD
1053.1596444233508,2038.0,STANDARD,STANDARD
1099.162631176236,1453.0,HIGH_RISK_RULE,REVIEW
1227.6484512692016,1784.0,ELEVATED,ELEVATED
1097.9047750830193,1797.0,STANDARD,STANDARD
1043.787541357917,381.0,STANDARD,STANDARD
1063.9331138429445,554.0,REVIEW_SENIOR_SMOKER,REVIEW
1171.913609419327,1091.0,STANDARD,STANDARD
1138.9847484015881,823.0,STANDARD,STANDARD
1137.3045674250413,928.0,REVIEW_CREDIT_VEHICLE,REVIEW
1045.874840445204,487.0,REVIEW_SENIOR_SMOKER,REVIEW
1128.555335435667,73.0,REVIEW_CREDIT_VEHICLE,REVIEW
1041.7780914630828,49.0,STANDARD,STANDARD
736.8477705147388,204.0,STANDARD,STANDARD
1515.7127106435935,2436.0,ELEVATED,ELEVATED
1052.254687543315,1179.0,STANDARD,STANDARD
1132.4775374048354,669.0,STANDARD,STANDARD
1055.676772186942,542.0,STANDARD,STANDARD
1056.8619674126937,270.0,STANDARD,STANDARD
1240.1977525074183,1312.0,ELEVATED,ELEVATED
1346.1699203299236,166.0,ELEVATED,ELEVATED
1140.9896785191231,893.0,STANDARD,STANDARD
1054.8175121341883,929.0,STANDARD,STANDARD
1059.879703087609,2709.0,STANDARD,STANDARD
1212.1534387415204,2121.0,REVIEW_SENIOR_SMOKER,REVIEW
1048.6798235789904,602.0,STANDARD,STANDARD
1213.1924606952236,1794.0,ELEVATED,ELEVATED
1145.3468998371413,186.0,STANDARD,STANDARD
1054.7036452839163,1282.0,STANDARD,STANDARD
1131.7744178711837,1030.0,STANDARD,STANDARD
1145.8587937518223,596.0,REVIEW_CREDIT_VEHICLE,REVIEW
1060.3509539058114,138.0,STANDARD,STANDARD
1050.3783538798205,801.0,STANDARD,STANDARD
1032.1301626299285,1119.0,STANDARD,STANDARD
743.375617252415,184.0,STANDARD,STANDARD
1204.7748359431193,393.0,ELEVATED,ELEVATED
1046.49021204454,1179.0,STANDARD,STANDARD
1192.7675861896757,2170.0,STANDARD,STANDARD
1148.4835064432013,1167.0,STANDARD,STANDARD
1132.6562502622862,90.0,HIGH_RISK_RULE,REVIEW
1043.4776950879523,1336.0,STANDARD,STANDARD
1494.4745404335222,2140.0,ELEVATED,ELEVATED
1058.4358700596194,1683.0,STANDARD,STANDARD
1139.8493291802247,50.0,STANDARD,STANDARD
1037.1182991446542,417.0,STANDARD,STANDARD
1112.840457079726,173.0,STANDARD,STANDARD
1191.6660327125628,83.0,REVIEW_CREDIT_VEHICLE,REVIEW
1082.561470667459,111.0,STANDARD,STANDARD
1410.2716922704428,2192.0,ELEVATED,ELEVATED
1038.9999954323864,619.0,REVIEW_SENIOR_SMOKER,REVIEW
1051.6033184413836,442.0,STANDARD,STANDARD
1057.1443399978084,939.0,STANDARD,STANDARD
1071.3806770082128,1297.0,REVIEW_CREDIT_VEHICLE,REVIEW
936.4155962063217,2161.0,STANDARD,STANDARD
1062.1450759699173,574.0,STANDARD,STANDARD
1129.121167298768,562.0,REVIEW_SENIOR_SMOKER,REVIEW
1139.0693049108108,3167.0,STANDARD,STANDARD
1040.1928634534709,1475.0,STANDARD,STANDARD
1139.5988554028936,573.0,STANDARD,STANDARD
1301.480803776019,199.0,ELEVATED,ELEVATED
1053.1370203087301,2070.0,STANDARD,STANDARD
1131.5685435708663,1269.0,REVIEW_CREDIT_VEHICLE,REVIEW
1149.6160324646019,1400.0,REVIEW_CREDIT_VEHICLE,REVIEW
770.1634472646691,414.0,STANDARD,STANDARD
1180.6865538623824,556.0,STANDARD,STANDARD
1041.0510555439662,714.0,STANDARD,STANDARD
1136.360113426923,926.0,STANDARD,STANDARD
1055.593028188617,536.0,STANDARD,STANDARD
1037.6906826851366,1857.0,STANDARD,STANDARD
1293.8570036283493,119.0,ELEVATED,ELEVATED
1134.2601416979976,554.0,STANDARD,STANDARD
678.9856753087854,119.0,STANDARD,STANDARD
1484.2983441464946,2697.0,ELEVATED,ELEVATED
1049.8577061941858,812.0,STANDARD,STANDARD
1093.8724329883948,480.0,STANDARD,STANDARD
1138.46695827902,2224.0,STANDARD,STANDARD
1132.2061825651544,1012.0,STANDARD,STANDARD
1364.9291054426433,2032.0,ELEVATED,ELEVATED
1055.676772186942,746.0,STANDARD,STANDARD
754.133954550892,312.0,STANDARD,STANDARD
1178.111207371039,2447.0,STANDARD,STANDARD
1177.8060513361515,2747.0,STANDARD,STANDARD
1062.5201969832917,945.0,STANDARD,STANDARD
1045.2746548665634,662.0,STANDARD,STANDARD
1213.5004969322108,739.0,ELEVATED,ELEVATED
1100.5535945695597,781.0,STANDARD,STANDARD
741.6739885773063,167.0,STANDARD,STANDARD
1051.5489004426051,1852.0,STANDARD,STANDARD
1190.1517729869533,818.0,STANDARD,STANDARD
1140.7804005896041,1107.0,STANDARD,STANDARD
1128.6757702137445,716.0,STANDARD,STANDARD
1132.3866919558802,683.0,STANDARD,STANDARD
1048.20594526144,1614.0,STANDARD,STANDARD
1141.9274075706974,1808.0,REVIEW_CREDIT_VEHICLE,REVIEW
1058.632025665499,1094.0,STANDARD,STANDARD
1209.682694656731,740.0,ELEVATED,ELEVATED
1436.467864236829,244.0,HIGH_RISK_RULE,REVIEW
1136.457079066584,1963.0,REVIEW_CREDIT_VEHICLE,REVIEW
733.1330362333434,2654.0,STANDARD,STANDARD
1062.0525825629375,86.0,REVIEW_SENIOR_SMOKER,REVIEW
1076.7513056479188,248.0,STANDARD,STANDARD
760.9465499540119,1547.0,STANDARD,STANDARD
1032.334942153505,590.0,STANDARD,STANDARD
1016.7695917394994,632.0,STANDARD,STANDARD
1156.47237159075,3044.0,STANDARD,STANDARD
1444.3825530149916,1240.0,HIGH_RISK_RULE,REVIEW
1050.8467806911106,638.0,STANDARD,STANDARD
1054.7019726533074,1320.0,STANDARD,STANDARD
1064.8776335176356,29.0,STANDARD,STANDARD
1050.7650517209506,2340.0,STANDARD,STANDARD
727.6410631867839,1683.0,STANDARD,STANDARD
1032.546111353719,1073.0,STANDARD,STANDARD
1052.2834636604161,474.0,STANDARD,STANDARD
1195.4001816355826,749.0,STANDARD,STANDARD
1054.8690424109786,363.0,STANDARD,STANDARD
1211.035173997095,1326.0,ELEVATED,ELEVATED
1505.7132762897274,2396.0,ELEVATED,ELEVATED
1141.364750994474,635.0,STANDARD,STANDARD
1031.56674054509,930.0,STANDARD,STANDARD
940.9004877204866,106.0,REVIEW_SENIOR_SMOKER,REVIEW
1052.0435613060513,29.0,STANDARD,STANDARD
1126.3510527387048,524.0,HIGH_RISK_RULE,REVIEW
748.6903291956168,304.0,STANDARD,STANDARD
755.0466815987714,99.0,STANDARD,STANDARD
779.7766958960556,101.0,STANDARD,STANDARD
1115.578946737369,2981.0,HIGH_RISK_RULE,REVIEW
1125.7422747530181,544.0,STANDARD,STANDARD
1035.8093784523107,421.0,STANDARD,STANDARD
1052.6111787787763,1879.0,STANDARD,STANDARD
1133.4692642118018,587.0,STANDARD,STANDARD
1100.1165480091774,463.0,REVIEW_CREDIT_VEHICLE,REVIEW
1016.9990992363155,1013.0,STANDARD,STANDARD
1357.5819817150839,4958.0,ELEVATED,ELEVATED
1035.821309558551,456.0,STANDARD,STANDARD
758.0647523999344,2771.0,STANDARD,STANDARD
1164.8836540980624,1407.0,STANDARD,STANDARD
1118.9412210437438,553.0,STANDARD,STANDARD
1107.7583225042472,533.0,HIGH_RISK_RULE,REVIEW
1397.2775978805946,22.0,ELEVATED,ELEVATED
1128.0958131025182,1405.0,STANDARD,STANDARD
1068.7932620126664,731.0,STANDARD,STANDARD
1135.095204174786,2942.0,STANDARD,STANDARD
1052.3299540098235,912.0,STANDARD,STANDARD
1032.334942153505,675.0,STANDARD,STANDARD
698.6084789208438,280.0,STANDARD,STANDARD
1196.9112558201152,25.0,STANDARD,STANDARD
1134.704188222164,1326.0,STANDARD,STANDARD
1133.8609685884803,724.0,REVIEW_CREDIT_VEHICLE,REVIEW
1058.67616633587,1351.0,STANDARD,STANDARD
1097.0832824161394,1324.0,STANDARD,STANDARD
1053.0004617816785,1233.0,STANDARD,STANDARD
1146.58300112897,1616.0,STANDARD,STANDARD
1192.8269481300972,1404.0,STANDARD,STANDARD
1035.9867322523523,90.0,STANDARD,STANDARD
1344.5183344975871,236.0,ELEVATED,ELEVATED
1234.1481804766072,612.0,ELEVATED,ELEVATED
1017.358545127434,930.0,STANDARD,STANDARD
1127.0742270763287,1670.0,STANDARD,STANDARD
1039.3186010532504,795.0,STANDARD,STANDARD
1460.9012953526753,2786.0,HIGH_RISK_RULE,REVIEW
1053.403480098422,23.0,STANDARD,STANDARD
1053.0195517813006,2765.0,STANDARD,STANDARD
1229.3650608769915,1441.0,ELEVATED,ELEVATED
1031.9189934297146,101.0,STANDARD,STANDARD
1061.8910400617133,110.0,STANDARD,STANDARD
1035.3212215027593,29.0,STANDARD,STANDARD
730.1922970566557,372.0,STANDARD,STANDARD
1164.1031664119998,1525.0,STANDARD,STANDARD
1051.6033184413836,384.0,STANDARD,STANDARD
1058.246899764776,51.0,STANDARD,STANDARD
1037.6826830467926,1471.0,STANDARD,STANDARD
1135.640214776934,393.0,STANDARD,STANDARD
1129.8572636365197,3137.0,STANDARD,STANDARD
1043.365409685209,620.0,STANDARD,STANDARD
1105.2127033190884,70.0,HIGH_RISK_RULE,REVIEW
1054.938788735718,1040.0,STANDARD,STANDARD
1058.0453519928424,543.0,STANDARD,STANDARD
1058.6756353432722,496.0,STANDARD,STANDARD
1064.4714415527517,2559.0,STANDARD,STANDARD
1366.929199685508,66.0,ELEVATED,ELEVATED
1051.6129558885614,1150.0,STANDARD,STANDARD
1192.6704167138523,130.0,STANDARD,STANDARD
1089.0566553858305,1586.0,STANDARD,STANDARD
1058.2239214505187,906.0,STANDARD,STANDARD
1282.6955221348549,2178.0,ELEVATED,ELEVATED
1105.9091726011748,988.0,STANDARD,STANDARD
1042.127869725523,1888.0,STANDARD,STANDARD
1340.777874466201,710.0,ELEVATED,ELEVATED
1147.6849530680586,1506.0,STANDARD,STANDARD
1139.935604322245,2589.0,STANDARD,STANDARD
1181.1561211816797,112.0,STANDARD,STANDARD
1093.9208419782792,3315.0,STANDARD,STANDARD
1052.9153238993363,1149.0,STANDARD,STANDARD
1452.8187556208804,785.0,ELEVATED,ELEVATED
1031.9189934297146,214.0,STANDARD,STANDARD
1047.9014210848288,689.0,STANDARD,STANDARD
1052.3304687645618,754.0,STANDARD,STANDARD
1147.723144766797,2200.0,STANDARD,STANDARD
728.310664954908,147.0,STANDARD,STANDARD
728.6808400731727,101.0,STANDARD,STANDARD
730.8781737606436,2574.0,STANDARD,STANDARD
1057.9263049495953,539.0,STANDARD,STANDARD
1034.3896628586078,3232.0,STANDARD,STANDARD
1130.8030294134685,639.0,STANDARD,STANDARD
1161.1993798622912,534.0,STANDARD,STANDARD
1047.9450734879947,1318.0,STANDARD,STANDARD
1093.7322791141917,1430.0,STANDARD,STANDARD
1036.6827089989392,2635.0,STANDARD,STANDARD
1135.631195718058,520.0,STANDARD,STANDARD
1180.4432019688918,1034.0,HIGH_RISK_RULE,REVIEW
1068.7195807198354,1545.0,STANDARD,STANDARD
939.0317736898863,391.0,STANDARD,STANDARD
1396.2596019174298,108.0,ELEVATED,ELEVATED
1269.8859021803137,38.0,ELEVATED,ELEVATED
1044.685545086071,75.0,REVIEW_SENIOR_SMOKER,REVIEW
1194.4632589799921,903.0,STANDARD,STANDARD
1341.6990000489097,2380.0,ELEVATED,ELEVATED
1260.886674680422,27.0,ELEVATED,ELEVATED
1462.9092995527674,25.0,ELEVATED,ELEVATED
1256.2011196562876,1860.0,HIGH_RISK_RULE,REVIEW
740.6072532283647,2128.0,STANDARD,STANDARD
1033.365557746526,1253.0,STANDARD,STANDARD
1129.1154132312445,1157.0,STANDARD,STANDARD
1133.5703682096816,2814.0,STANDARD,STANDARD
1183.4831977373806,20.0,STANDARD,STANDARD
1248.0633824930503,4386.0,ELEVATED,ELEVATED
1143.9175654933879,1129.0,REVIEW_CREDIT_VEHICLE,REVIEW
